ride_dist,ride_time,ride_speed,ride_id
0.8519848524148776,0.025411124441970103,33.52802645001033,202503010
8.60516039525704,0.22371982399469337,38.4640048503755,202503011
4.404592467099734,0.13762894565546396,32.003387413328404,202503012
2.274532696140658,0.06611509836812945,34.402621372141645,202503013
8.190489229611162,0.24194378276930215,33.852860924394754,202503014
1.220816223468446,0.05015138040565791,24.342624541810572,202503015
8.157615619591299,0.26474960345091986,30.81256973857407,202503016
0.5988300321728135,0.02014299520698135,29.72894676384897,202503017
3.6332278278081374,0.12835974791541374,28.305040223375595,202503018
4.974746163633942,0.18973933642993898,26.218844532909287,202503019
9.448226771167253,0.42690016779284584,22.132169261062515,2025030110
0.9587248986660091,0.02826121159451215,33.923701234811084,2025030111
2.690417724209042,0.07088325324787233,37.9556185831496,2025030112
7.097441054931858,0.23314631142463235,30.442004471626394,2025030113
2.234968423458331,0.07611291063107818,29.3638543701383,2025030114
0.8740683308975228,0.03007221956106375,29.065640769304235,2025030115
0.2624621904366109,0.011236517591830582,23.357965516596696,2025030116
0.4496019165373477,0.015092270550887186,29.790210493603844,2025030117
1.115411032909993,0.03789470889527993,29.4344795204094,2025030118
1.410481070296109,0.04819082000652983,29.26866714666797,2025030119
9.547177494231306,0.33652863249615184,28.36958455337519,2025030120
3.45052820448129,0.13019763677412619,26.502233757648384,2025030121
6.828939951038703,0.2493592345942217,27.38595168593346,2025030122
2.073440136494419,0.0901691109504996,22.99501586117092,2025030123
3.1290031729344903,0.10853341762435943,28.829859424165146,2025030124
0.46361803037730187,0.012126793533068163,38.230883465862334,2025030125
5.487701657460774,0.18014115559164048,30.463342146537407,2025030126
7.914959276182792,0.27964090758920446,28.304010827378494,2025030127
4.709720646819814,0.15399792738592372,30.58301320521739,2025030128
7.2236095545390375,0.19551371137236984,36.94681822484131,2025030129
2.001562121720375,0.06978481937522597,28.681913052725353,2025030130
4.049505448779099,0.14203372173746348,28.51087332812587,2025030131
6.166371384978398,0.23384975857435544,26.368944841214038,2025030132
0.33809260158564336,0.011484745438777571,29.43840622223053,2025030133
5.474174924988513,0.1780054549972484,30.752849260002353,2025030134
7.199721780511322,0.29828906097928926,24.136727498066755,2025030135
0.40184423158388993,0.01187280334098612,33.845775091438,2025030136
3.1105888448394436,0.10545161277028858,29.49778351532111,2025030137
3.895724804305588,0.10415404362895403,37.40349071980347,2025030138
8.377254379658824,0.27694448686570183,30.24885772043258,2025030139
2.2604973046716017,0.059706048568869956,37.86044058943467,2025030140
6.209603707412991,0.21607806602079116,28.7377789970385,2025030141
8.138717473044576,0.2914765668511747,27.922373180689107,2025030142
1.7331643113381634,0.0487853242728326,35.52634603073289,2025030143
4.323205037251087,0.12765505119731602,33.86630608583379,2025030144
4.912028133737222,0.13157591219176198,37.33227497278005,2025030145
2.778015930742217,0.167733065980329,16.56212455490446,2025030146
3.964730840229531,0.1635005810245686,24.24903211587833,2025030147
9.880042539856692,0.3624667820718059,27.257787550582837,2025030148
2.1272916953113565,0.07539545593420126,28.215118125525706,2025030149
4.530400054077721,0.18182845276552917,24.915792799049704,2025030150
8.014251865036416,0.2636585351079713,30.396330093218808,2025030151
2.9272152804158957,0.09038912063881709,32.38459739101411,2025030152
3.5521382536497734,0.1190141709144712,29.846347089226004,2025030153
8.583214212948315,0.377963034665379,22.70913667667863,2025030154
6.905537623450347,0.26222781233476317,26.334115980934378,2025030155
2.5983947072774694,0.0960238698396864,27.059883252107383,2025030156
8.662039103512736,0.3347954157254087,25.872633544711185,2025030157
1.876519650375602,0.057063801672665705,32.88458874751906,2025030158
0.17325677046478916,0.005375276938102025,32.23215705160765,2025030159
8.854642622042235,0.295963885832826,29.917983395594902,2025030160
7.435937898393718,0.2584003659294555,28.776808700122984,2025030161
5.652608892912449,0.20159333920466987,28.039661008708105,2025030162
8.518395095266877,0.2570430693491601,33.13995244779671,2025030163
2.1906288852074765,0.07405812192549806,29.57986009166197,2025030164
4.996187082324779,0.16337165104980025,30.58172608417724,2025030165
9.104604758011984,0.49956873369006527,18.22492911187777,2025030166
4.772130506740404,0.14025424858445248,34.02485525325759,2025030167
8.074792100371466,0.2511767092111572,32.14785369921864,2025030168
0.37438147499870844,0.015235908338533999,24.57231079894587,2025030169
0.24970617434937004,0.009068381202520466,27.535915040709437,2025030170
7.366016046140605,0.3014232247441104,24.43745352533434,2025030171
3.43076581113402,0.0913466847734469,37.55763900619732,2025030172
3.8365100198396274,0.15559267940808985,24.657394129560522,2025030173
9.55636708385461,0.4212463406801567,22.685934952988838,2025030174
7.165022948624733,0.2271045116606285,31.54945225981119,2025030175
5.816777036540151,0.1721259002774124,33.79373486015382,2025030176
4.858381186152365,0.18392029077756397,26.415688913998977,2025030177
1.504450076976167,0.04435643544654783,33.917289832478076,2025030178
9.669897738836022,0.27124009199411553,35.650694806009014,2025030179
5.327807306012206,0.1494656030879514,35.64570841678614,2025030180
4.932815965633849,0.1382452848604675,35.681621768240376,2025030181
8.763110782766471,0.32207330433278514,27.208435672494943,2025030182
9.886965943244622,0.36796611735791546,26.869229194892718,2025030183
8.648940112538877,0.30741889313439846,28.13405521162196,2025030184
4.766676837407936,0.16587899162437064,28.735868181559553,2025030185
6.641445423645971,0.26085234161605564,25.460555126706154,2025030186
5.370653131183792,0.1617849180465074,33.19625337165186,2025030187
1.022926741958099,0.032683185201030675,31.298257365865325,2025030188
4.978128068555401,0.24550817306283926,20.276832361427008,2025030189
3.0885660783435243,0.11354639644087611,27.20091676314667,2025030190
5.628798880145301,0.17282923411370815,32.56855768071038,2025030191
5.6431311704491165,0.18462764347991623,30.56493092846617,2025030192
2.1272774336010825,0.07179463965271983,29.630031488297803,2025030193
7.577470197117034,0.2569010637162414,29.495674667531485,2025030194
8.123186834784065,0.24307343088463307,33.41865380029738,2025030195
8.786082001393842,0.27076909891333145,32.448614102032806,2025030196
5.040729008759967,0.1994091024820338,25.278329554761033,2025030197
5.20859286639073,0.1779703313028354,29.26663578283594,2025030198
2.7883624265807114,0.10612637988450603,26.273980414814844,2025030199
8.443701853643294,0.22680083809875068,37.22958841081022,20250301100
7.797967637669499,0.23141506559675395,33.69688839212239,20250301101
1.543839791256374,0.05971522776664469,25.853368545949365,20250301102
5.0731774951869335,0.18802540467284162,26.981340654546685,20250301103
9.550818177034483,0.33584898114025036,28.437835793362332,20250301104
0.4176328831679965,0.014564725456334802,28.674270889627422,20250301105
0.6815271283387125,0.03152319850911036,21.619859677048566,20250301106
7.980533085716553,0.29516562945013874,27.037474182151264,20250301107
